PSAP ID,PSAP Name,County,City,State,Zip,Text to TTY,Web Browser,DirectIP,RTT,Other
5202,Southampton Villiage Police Department,Suffolk,Yaphank,NY,11980,,,1,,
6882,San Augustine County Sheriff's Office,San Augustine,Jasper,TX,75951,,,1,,
5158,Northport Police Department,Suffolk,Yaphank,NY,11980,,,1,,
434,Gila County Sheriff's Office,Gila,Globe ,AZ,85501,,,1,,
7038,Kane County Sheriff's Office Dispatch,Kane,Kanab ,UT,84741,,,1,,
723,Folsom Police Department,Sacramento,Folsom,CA,95630,,,1,,
5070,East Hampton Town Police Department,Suffolk,Yaphank,NY,11980,,,1,,
5186,Riverhead Town Police Department,Suffolk,Yaphank,NY,11980,,,1,,
5210,Suffolk County Fire & Rescue,Suffolk,Yaphank,NY,11980,,,1,,
2757,Jefferson County 911 Communications,Jefferson,Oskaloosa,KS,66066,,,1,,
1029,Vacaville Police & Fire Communications,Solano,Vacaville,CA,95688,,1,,,
1488,Coral Springs Police,Broward,Ft. Lauderdale,FL,33301,,,1,,
5033,Amityville Police Department,Suffolk,Yaphank,NY,11980,,,1,,
6950,Trinity County Sheriff's Office,Trinity,Jasper,TX,75951,,,1,,
2065,Idaho County Sheriff's Office,Idaho,Grangeville ,ID,83530,,1,,,
5071,East Hampton Village Police Department,Suffolk,Yaphank,NY,11980,,,1,,
5205,Southold Town Police Department,Suffolk,Yaphank,NY,11980,,,1,,
6834,Polk County Sheriff's Office,Polk,Jasper,TX,75951,,,1,,
5211,Suffolk County Police Department,Suffolk,Yaphank,NY,11980,,,1,,
1197,Las Animas County,Las Animas,Trinidad,CO,81082,,1,,,
6747,Lufkin PD/Fire/EMS,Angelina,Jasper,TX,75951,,,1,,
6801,Newton County Sheriff's Office,Newton,Jasper,TX,75951,,,1,,
6656,Houston County Sheriff's Office,Houston,Jasper,TX,75951,,,1,,
5204,Southampton Town Polie Department,Suffolk,Yaphank,NY,11980,,,1,,
6875,Sabine County Sheriff's Office,Sabine,Jasper,TX,75951,,,1,,
691,Davis Police and Fire,Yolo,Woodland,CA,95695,,,1,,
1013,"University of California, Davis",Yolo,Woodland,CA,95695,,,1,,
1052,Yolo Emergency Communications Agency,Yolo,Woodland,CA,95695,,,1,,
1098,Chaffee County Sheriff's Office Communications Center,Chaffee,Salida,CO,81201,,,1,,
5068,Dutchess County,Dutchess,Poughkeepsie,NY,12601,,1,,,
6042,Clemson  University Police Department,Pickens,Pickens,SC,29671,,,1,,
6049,Easley Police Department,Pickens,Pickens,SC,29671,,,1,,
6091,Pickens County Sheriff's Department,Pickens,Pickens,SC,29671,,,1,,
7633,Johnson County Law Enforcement Center,Johnson,Buffalo,WY,82834,,,1,,
2282,Jersey County Sheriff's Department,Jersey,Jerseyville,IL,62052,,1,,,
7384,WHITCOM 911,Whitman,Pullman,WA,99163,,1, ,, 
7637,Laramie-Albany County Records and Communications,Albany,Laramie,WY,82073,,,,,SMS to 911 Based on Other Emergency Communications
6405,Angleton Police Department,Brazoria,Houston,TX,77027,, ,1,,
6448,Brazoria County Sheriff's Office,Brazoria,Houston,TX,77027,, ,1,,
6449,Brazoria Police  Department,Brazoria,Houston,TX,77027,, ,1,,
6489,Clute Police Department,Brazoria,Houston,TX,77027,, ,1,,
6585,Freeport Police Department,Brazoria,Houston,TX,77027,, ,1,,
6712,Lake Jackson Police Department,Brazoria,Houston,TX,77027,, ,1,,
6988,West Columbia Police Department ,Brazoria,Houston,TX,77027,, ,1,,
6482,Chambers County Sheriff's Office,Chambers,Houston,TX,77027,,,1,,
6782,Mont Belvieu Police Department,Chambers,Houston,TX,77027,,,1,,
6498,Colorado County Sheriff's Office,Colorado,Houston,TX,77027,, ,1,,
8168,Walker County Public Safety Communications Center,Walker,Houston,TX,77027,,,1,,
6488,Cleveland Police Department,Liberty,Houston,TX,77027,,,1,,
6531,Dayton Police Department,Liberty,Houston,TX,77027,,,1,,
6730,Liberty County Sheriff's Office,Liberty,Houston,TX,77027,,,1,,
6730,Liberty Police Department,Liberty,Houston,TX,77027,,,1,,
6424,Bay City Police Department,Matagorda,Houston,TX,77027,, ,1,,
6757,Matagorda County Sheriff's Office,Matagorda,Houston,TX,77027,, ,1,,
6457,Brookshire Police Department,Waller,Houston,TX,77027,,,1,,
6976,Waller County Sheriff's Office,Waller,Houston,TX,77027,,,1,,
6560,El Campo Police Department,Wharton,Houston,TX,77027,, ,1,,
6993,Wharton County Sheriff's Office,Wharton,Houston,TX,77027,, ,1,,
